bias,positive,negative,sentiment
1.0,3009.0,288.0,1.0
1.0,2948.0,62.0,1.0
1.0,2877.0,47.0,1.0
1.0,539.0,2.0,1.0
1.0,1209.0,789.0,1.0
1.0,2848.0,2.0,1.0
1.0,3646.0,119.0,1.0
1.0,501.0,0.0,1.0
1.0,2868.0,19.0,1.0
1.0,3630.0,369.0,1.0
1.0,4603.0,697.0,1.0
1.0,2852.0,6.0,1.0
1.0,1136.0,485.0,1.0
1.0,3093.0,118.0,1.0
1.0,1056.0,669.0,1.0
1.0,3037.0,185.0,1.0
1.0,2966.0,113.0,1.0
1.0,643.0,205.0,1.0
1.0,2877.0,21.0,1.0
1.0,609.0,130.0,1.0
1.0,3546.0,774.0,1.0
1.0,2967.0,145.0,1.0
1.0,2954.0,55.0,1.0
1.0,855.0,429.0,1.0
1.0,5909.0,38.0,1.0
1.0,1029.0,94.0,1.0
1.0,3071.0,260.0,1.0
1.0,580.0,30.0,1.0
1.0,516.0,1.0,1.0
1.0,948.0,336.0,1.0
1.0,0.0,0.0,1.0
1.0,758.0,127.0,1.0
1.0,2904.0,9.0,1.0
1.0,2848.0,15.0,1.0
1.0,3204.0,286.0,1.0
1.0,2894.0,34.0,1.0
1.0,4225.0,626.0,1.0
1.0,3397.0,258.0,1.0
1.0,2864.0,28.0,1.0
1.0,3085.0,185.0,1.0
1.0,669.0,31.0,1.0
1.0,3159.0,348.0,1.0
1.0,3441.0,135.0,1.0
1.0,3439.0,121.0,1.0
1.0,3128.0,471.0,1.0
1.0,3379.0,120.0,1.0
1.0,273.0,225.0,1.0
1.0,609.0,106.0,1.0
1.0,2865.0,8.0,1.0
1.0,2955.0,74.0,1.0
1.0,3140.0,115.0,1.0
1.0,593.0,72.0,1.0
1.0,3037.0,129.0,1.0
1.0,2921.0,26.0,1.0
1.0,2898.0,43.0,1.0
1.0,203.0,309.0,1.0
1.0,3074.0,120.0,1.0
1.0,1128.0,146.0,1.0
1.0,3363.0,302.0,1.0
1.0,2984.0,113.0,1.0
1.0,569.0,54.0,1.0
1.0,3537.0,474.0,1.0
1.0,842.0,165.0,1.0
1.0,3202.0,158.0,1.0
1.0,3043.0,342.0,1.0
1.0,1461.0,719.0,1.0
1.0,717.0,29.0,1.0
1.0,3101.0,232.0,1.0
1.0,765.0,240.0,1.0
1.0,1038.0,876.0,1.0
1.0,2938.0,255.0,1.0
1.0,3400.0,120.0,1.0
1.0,3199.0,261.0,1.0
1.0,3316.0,520.0,1.0
1.0,544.0,0.0,1.0
1.0,3351.0,96.0,1.0
1.0,2951.0,135.0,1.0
1.0,3183.0,130.0,1.0
1.0,567.0,10.0,1.0
1.0,1070.0,645.0,1.0
1.0,6234.0,415.0,1.0
1.0,3216.0,410.0,1.0
1.0,588.0,33.0,1.0
1.0,509.0,5.0,1.0
1.0,3260.0,617.0,1.0
1.0,164.0,181.0,1.0
1.0,592.0,130.0,1.0
1.0,2876.0,6.0,1.0
1.0,3559.0,207.0,1.0
1.0,2946.0,119.0,1.0
1.0,52.0,10.0,1.0
1.0,2901.0,7.0,1.0
1.0,3577.0,596.0,1.0
1.0,3523.0,342.0,1.0
1.0,2998.0,110.0,1.0
1.0,3368.0,364.0,1.0
1.0,2913.0,28.0,1.0
1.0,4603.0,732.0,1.0
1.0,724.0,468.0,1.0
1.0,2869.0,26.0,1.0
1.0,519.0,486.0,1.0
1.0,3841.0,685.0,1.0
1.0,3733.0,285.0,1.0
1.0,3414.0,155.0,1.0
1.0,2892.0,22.0,1.0
1.0,6970.0,1226.0,1.0
1.0,3064.0,211.0,1.0
1.0,271.0,275.0,1.0
1.0,3356.0,99.0,1.0
1.0,2852.0,3.0,1.0
1.0,778.0,202.0,1.0
1.0,3351.0,96.0,1.0
1.0,2884.0,28.0,1.0
1.0,544.0,0.0,1.0
1.0,264.0,105.0,1.0
1.0,2035.0,70.0,1.0
1.0,3141.0,100.0,1.0
1.0,3466.0,126.0,1.0
1.0,642.0,209.0,1.0
1.0,3336.0,410.0,1.0
1.0,3008.0,118.0,1.0
1.0,3447.0,221.0,1.0
1.0,3082.0,383.0,1.0
1.0,2892.0,44.0,1.0
1.0,3003.0,240.0,1.0
1.0,2851.0,4.0,1.0
1.0,504.0,5.0,1.0
1.0,3314.0,209.0,1.0
1.0,3724.0,346.0,1.0
1.0,3527.0,116.0,1.0
1.0,881.0,463.0,1.0
1.0,698.0,192.0,1.0
1.0,3006.0,108.0,1.0
1.0,2948.0,58.0,1.0
1.0,3242.0,347.0,1.0
1.0,1199.0,305.0,1.0
1.0,2891.0,259.0,1.0
1.0,2849.0,2.0,1.0
1.0,935.0,403.0,1.0
1.0,3203.0,395.0,1.0
1.0,824.0,373.0,1.0
1.0,2901.0,11.0,1.0
1.0,4603.0,697.0,1.0
1.0,3455.0,110.0,1.0
1.0,1066.0,390.0,1.0
1.0,2865.0,13.0,1.0
1.0,3357.0,161.0,1.0
1.0,3374.0,560.0,1.0
1.0,3323.0,226.0,1.0
1.0,3003.0,71.0,1.0
1.0,2915.0,25.0,1.0
1.0,2954.0,122.0,1.0
1.0,3605.0,686.0,1.0
1.0,3362.0,426.0,1.0
1.0,3133.0,55.0,1.0
1.0,2997.0,110.0,1.0
1.0,1243.0,778.0,1.0
1.0,3670.0,341.0,1.0
1.0,3389.0,615.0,1.0
1.0,2906.0,32.0,1.0
1.0,3427.0,573.0,1.0
1.0,3073.0,113.0,1.0
1.0,3393.0,119.0,1.0
1.0,2866.0,32.0,1.0
1.0,581.0,122.0,1.0
1.0,3154.0,191.0,1.0
1.0,2855.0,3.0,1.0
1.0,3670.0,341.0,1.0
1.0,580.0,40.0,1.0
1.0,2957.0,110.0,1.0
1.0,1286.0,356.0,1.0
1.0,647.0,134.0,1.0
1.0,2951.0,138.0,1.0
1.0,2848.0,2.0,1.0
1.0,3204.0,137.0,1.0
1.0,3303.0,526.0,1.0
1.0,120.0,3.0,1.0
1.0,2952.0,41.0,1.0
1.0,4227.0,701.0,1.0
1.0,3081.0,411.0,1.0
1.0,2909.0,39.0,1.0
1.0,3069.0,144.0,1.0
1.0,3655.0,270.0,1.0
1.0,2988.0,233.0,1.0
1.0,3289.0,432.0,1.0
1.0,2912.0,38.0,1.0
1.0,924.0,202.0,1.0
1.0,2878.0,31.0,1.0
1.0,2848.0,2.0,1.0
1.0,3076.0,193.0,1.0
1.0,6109.0,451.0,1.0
1.0,3670.0,341.0,1.0
1.0,642.0,55.0,1.0
1.0,730.0,182.0,1.0
1.0,3306.0,371.0,1.0
1.0,2847.0,2.0,1.0
1.0,3433.0,399.0,1.0
1.0,3112.0,309.0,1.0
1.0,864.0,389.0,1.0
1.0,498.0,0.0,1.0
1.0,14.0,3.0,1.0
1.0,3635.0,354.0,1.0
1.0,3242.0,347.0,1.0
1.0,2945.0,65.0,1.0
1.0,3040.0,150.0,1.0
1.0,924.0,547.0,1.0
1.0,373.0,393.0,1.0
1.0,1088.0,102.0,1.0
1.0,2965.0,137.0,1.0
1.0,1067.0,350.0,1.0
1.0,509.0,7.0,1.0
1.0,695.0,122.0,1.0
1.0,3027.0,126.0,1.0
1.0,834.0,401.0,1.0
1.0,3133.0,305.0,1.0
1.0,3413.0,128.0,1.0
1.0,3051.0,142.0,1.0
1.0,504.0,2.0,1.0
1.0,3044.0,77.0,1.0
1.0,0.0,0.0,1.0
1.0,3670.0,341.0,1.0
1.0,4603.0,697.0,1.0
1.0,3444.0,445.0,1.0
1.0,3416.0,671.0,1.0
1.0,3100.0,203.0,1.0
1.0,2853.0,2.0,1.0
1.0,4099.0,642.0,1.0
1.0,2910.0,47.0,1.0
1.0,3370.0,99.0,1.0
1.0,3010.0,336.0,1.0
1.0,3704.0,349.0,1.0
1.0,339.0,287.0,1.0
1.0,659.0,79.0,1.0
1.0,2871.0,61.0,1.0
1.0,2865.0,3.0,1.0
1.0,2866.0,3.0,1.0
1.0,1598.0,669.0,1.0
1.0,688.0,90.0,1.0
1.0,798.0,255.0,1.0
1.0,615.0,93.0,1.0
1.0,3036.0,161.0,1.0
1.0,2951.0,75.0,1.0
1.0,588.0,75.0,1.0
1.0,2910.0,74.0,1.0
1.0,3722.0,652.0,1.0
1.0,3350.0,594.0,1.0
1.0,586.0,34.0,1.0
1.0,3107.0,256.0,1.0
1.0,3630.0,369.0,1.0
1.0,3332.0,594.0,1.0
1.0,2971.0,71.0,1.0
1.0,3543.0,216.0,1.0
1.0,516.0,16.0,1.0
1.0,510.0,0.0,1.0
1.0,568.0,17.0,1.0
1.0,509.0,18.0,1.0
1.0,2860.0,13.0,1.0
1.0,686.0,182.0,1.0
1.0,2868.0,16.0,1.0
1.0,2849.0,4.0,1.0
1.0,837.0,284.0,1.0
1.0,2868.0,17.0,1.0
1.0,3260.0,156.0,1.0
1.0,3151.0,384.0,1.0
1.0,2921.0,39.0,1.0
1.0,3398.0,554.0,1.0
1.0,2861.0,6.0,1.0
1.0,3040.0,117.0,1.0
1.0,2865.0,3.0,1.0
1.0,3218.0,72.0,1.0
1.0,2933.0,186.0,1.0
1.0,3166.0,247.0,1.0
1.0,3400.0,120.0,1.0
1.0,602.0,37.0,1.0
1.0,3520.0,207.0,1.0
1.0,2986.0,140.0,1.0
1.0,2851.0,2.0,1.0
1.0,2856.0,4.0,1.0
1.0,2848.0,2.0,1.0
1.0,2880.0,33.0,1.0
1.0,3443.0,216.0,1.0
1.0,3167.0,154.0,1.0
1.0,3601.0,342.0,1.0
1.0,3165.0,324.0,1.0
1.0,552.0,36.0,1.0
1.0,3352.0,212.0,1.0
1.0,3199.0,345.0,1.0
1.0,3256.0,246.0,1.0
1.0,3214.0,298.0,1.0
1.0,555.0,5.0,1.0
1.0,3477.0,400.0,1.0
1.0,8544.0,10.0,1.0
1.0,3318.0,345.0,1.0
1.0,3193.0,139.0,1.0
1.0,499.0,0.0,1.0
1.0,4281.0,1102.0,1.0
1.0,2850.0,6.0,1.0
1.0,2892.0,6.0,1.0
1.0,648.0,99.0,1.0
1.0,44.0,15.0,1.0
1.0,3352.0,96.0,1.0
1.0,2849.0,2.0,1.0
1.0,3395.0,133.0,1.0
1.0,2957.0,191.0,1.0
1.0,3256.0,246.0,1.0
1.0,848.0,302.0,1.0
1.0,2925.0,40.0,1.0
1.0,501.0,1.0,1.0
1.0,3483.0,71.0,1.0
1.0,2882.0,7.0,1.0
1.0,2865.0,8.0,1.0
1.0,890.0,319.0,1.0
1.0,527.0,29.0,1.0
1.0,3443.0,180.0,1.0
1.0,2944.0,29.0,1.0
1.0,2893.0,9.0,1.0
1.0,3661.0,789.0,1.0
1.0,3431.0,582.0,1.0
1.0,3679.0,242.0,1.0
1.0,2994.0,130.0,1.0
1.0,2975.0,122.0,1.0
1.0,167.0,125.0,1.0
1.0,327.0,191.0,1.0
1.0,6508.0,334.0,1.0
1.0,545.0,2.0,1.0
1.0,3067.0,326.0,1.0
1.0,3121.0,229.0,1.0
1.0,3529.0,669.0,1.0
1.0,2857.0,4.0,1.0
1.0,2855.0,7.0,1.0
1.0,3745.0,436.0,1.0
1.0,628.0,76.0,1.0
1.0,3113.0,354.0,1.0
1.0,3057.0,110.0,1.0
1.0,3042.0,144.0,1.0
1.0,3139.0,264.0,1.0
1.0,712.0,34.0,1.0
1.0,518.0,28.0,1.0
1.0,3102.0,204.0,1.0
1.0,3109.0,428.0,1.0
1.0,573.0,25.0,1.0
1.0,3061.0,213.0,1.0
1.0,2891.0,44.0,1.0
1.0,3008.0,143.0,1.0
1.0,3289.0,237.0,1.0
1.0,2878.0,21.0,1.0
1.0,9376.0,948.0,1.0
1.0,1140.0,18.0,1.0
1.0,3137.0,271.0,1.0
1.0,3011.0,115.0,1.0
1.0,2984.0,27.0,1.0
1.0,676.0,102.0,1.0
1.0,499.0,0.0,1.0
1.0,1847.0,449.0,1.0
1.0,2936.0,18.0,1.0
1.0,3077.0,272.0,1.0
1.0,3015.0,129.0,1.0
1.0,4604.0,697.0,1.0
1.0,2982.0,245.0,1.0
1.0,2984.0,72.0,1.0
1.0,1073.0,839.0,1.0
1.0,2851.0,4.0,1.0
1.0,2890.0,24.0,1.0
1.0,3079.0,158.0,1.0
1.0,195.0,103.0,1.0
1.0,3171.0,252.0,1.0
1.0,3024.0,268.0,1.0
1.0,110.0,5.0,1.0
1.0,2863.0,16.0,1.0
1.0,17165.0,161.0,1.0
1.0,3172.0,195.0,1.0
1.0,3035.0,99.0,1.0
1.0,0.0,0.0,1.0
1.0,3075.0,218.0,1.0
1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0
1.0,616.0,88.0,1.0
1.0,3692.0,281.0,1.0
1.0,3248.0,324.0,1.0
1.0,2912.0,99.0,1.0
1.0,0.0,0.0,1.0
1.0,3075.0,124.0,1.0
1.0,613.0,38.0,1.0
1.0,192.0,57.0,1.0
1.0,3195.0,500.0,1.0
1.0,3102.0,294.0,1.0
1.0,681.0,198.0,1.0
1.0,3353.0,96.0,1.0
1.0,3357.0,356.0,1.0
1.0,3356.0,96.0,1.0
1.0,3560.0,395.0,1.0
1.0,2856.0,8.0,1.0
1.0,451.0,585.0,1.0
1.0,538.0,18.0,1.0
1.0,5719.0,18.0,1.0
1.0,2878.0,31.0,1.0
1.0,507.0,2.0,1.0
1.0,192.0,65.0,1.0
1.0,554.0,37.0,1.0
1.0,8556.0,7.0,1.0
1.0,4603.0,697.0,1.0
1.0,246.0,97.0,1.0
1.0,871.0,355.0,1.0
1.0,1071.0,132.0,1.0
1.0,502.0,0.0,1.0
1.0,3053.0,199.0,1.0
1.0,3068.0,93.0,1.0
1.0,2934.0,72.0,1.0
1.0,3894.0,348.0,1.0
1.0,2982.0,69.0,1.0
1.0,3638.0,457.0,1.0
1.0,552.0,5.0,1.0
1.0,3745.0,436.0,1.0
1.0,2992.0,25.0,1.0
1.0,3008.0,109.0,1.0
1.0,3082.0,75.0,1.0
1.0,3393.0,109.0,1.0
1.0,3310.0,633.0,1.0
1.0,2851.0,15.0,1.0
1.0,3105.0,133.0,1.0
1.0,133.0,29.0,1.0
1.0,3745.0,436.0,1.0
1.0,3133.0,218.0,1.0
1.0,2969.0,86.0,1.0
1.0,3199.0,398.0,1.0
1.0,5751.0,55.0,1.0
1.0,863.0,470.0,1.0
1.0,3356.0,96.0,1.0
1.0,3135.0,178.0,1.0
1.0,3830.0,553.0,1.0
1.0,1479.0,181.0,1.0
1.0,1048.0,31.0,1.0
1.0,3497.0,193.0,1.0
1.0,8611.0,65.0,1.0
1.0,170.0,45.0,1.0
1.0,2916.0,92.0,1.0
1.0,2981.0,17.0,1.0
1.0,1081.0,564.0,1.0
1.0,2964.0,93.0,1.0
1.0,1100.0,935.0,1.0
1.0,2871.0,29.0,1.0
1.0,3038.0,215.0,1.0
1.0,1334.0,272.0,1.0
1.0,3354.0,96.0,1.0
1.0,3351.0,96.0,1.0
1.0,3010.0,315.0,1.0
1.0,512.0,4.0,1.0
1.0,3009.0,491.0,1.0
1.0,2901.0,11.0,1.0
1.0,3313.0,565.0,1.0
1.0,854.0,202.0,1.0
1.0,3128.0,254.0,1.0
1.0,1298.0,340.0,1.0
1.0,3021.0,24.0,1.0
1.0,3354.0,444.0,1.0
1.0,3185.0,258.0,1.0
1.0,516.0,0.0,1.0
1.0,3401.0,131.0,1.0
1.0,3113.0,169.0,1.0
1.0,6060.0,201.0,1.0
1.0,3473.0,366.0,1.0
1.0,3107.0,45.0,1.0
1.0,2917.0,43.0,1.0
1.0,2968.0,58.0,1.0
1.0,684.0,199.0,1.0
1.0,2986.0,173.0,1.0
1.0,4603.0,697.0,1.0
1.0,1260.0,217.0,1.0
1.0,705.0,118.0,1.0
1.0,3432.0,106.0,1.0
1.0,2865.0,13.0,1.0
1.0,2897.0,20.0,1.0
1.0,1126.0,468.0,1.0
1.0,3261.0,359.0,1.0
1.0,3353.0,446.0,1.0
1.0,3356.0,96.0,1.0
1.0,720.0,142.0,1.0
1.0,672.0,84.0,1.0
1.0,500.0,0.0,1.0
1.0,3451.0,533.0,1.0
1.0,5922.0,325.0,1.0
1.0,3352.0,96.0,1.0
1.0,2936.0,86.0,1.0
1.0,3506.0,208.0,1.0
1.0,3352.0,444.0,1.0
1.0,2925.0,83.0,1.0
1.0,3089.0,219.0,1.0
1.0,3217.0,278.0,1.0
1.0,1070.0,618.0,1.0
1.0,555.0,5.0,1.0
1.0,3416.0,131.0,1.0
1.0,4227.0,701.0,1.0
1.0,636.0,82.0,1.0
1.0,522.0,39.0,1.0
1.0,3055.0,248.0,1.0
1.0,3025.0,189.0,1.0
1.0,2937.0,167.0,1.0
1.0,3199.0,155.0,1.0
1.0,3258.0,260.0,1.0
1.0,708.0,127.0,1.0
1.0,245.0,242.0,1.0
1.0,3521.0,130.0,1.0
1.0,4603.0,697.0,1.0
1.0,3351.0,96.0,1.0
1.0,3269.0,181.0,1.0
1.0,585.0,66.0,1.0
1.0,3404.0,159.0,1.0
1.0,1279.0,303.0,1.0
1.0,547.0,45.0,1.0
1.0,3705.0,212.0,1.0
1.0,2944.0,63.0,1.0
1.0,3006.0,162.0,1.0
1.0,2852.0,5.0,1.0
1.0,1049.0,96.0,1.0
1.0,2858.0,12.0,1.0
1.0,2978.0,65.0,1.0
1.0,3049.0,345.0,1.0
1.0,3363.0,111.0,1.0
1.0,3645.0,211.0,1.0
1.0,3736.0,361.0,1.0
1.0,2853.0,3.0,1.0
1.0,1145.0,103.0,1.0
1.0,3807.0,533.0,1.0
1.0,3736.0,361.0,1.0
1.0,3099.0,106.0,1.0
1.0,1370.0,371.0,1.0
1.0,3757.0,472.0,1.0
1.0,3736.0,361.0,1.0
1.0,3400.0,626.0,1.0
1.0,684.0,266.0,1.0
1.0,2866.0,4.0,1.0
1.0,2958.0,48.0,1.0
1.0,3508.0,144.0,1.0
1.0,2970.0,261.0,1.0
1.0,3042.0,157.0,1.0
1.0,655.0,193.0,1.0
1.0,3110.0,352.0,1.0
1.0,927.0,305.0,1.0
1.0,3060.0,202.0,1.0
1.0,3161.0,324.0,1.0
1.0,52.0,10.0,1.0
1.0,3262.0,400.0,1.0
1.0,663.0,200.0,1.0
1.0,2887.0,43.0,1.0
1.0,22847.0,203.0,1.0
1.0,860.0,205.0,1.0
1.0,4603.0,697.0,1.0
1.0,2857.0,11.0,1.0
1.0,2955.0,119.0,1.0
1.0,2890.0,49.0,1.0
1.0,3013.0,144.0,1.0
1.0,3155.0,225.0,1.0
1.0,3702.0,249.0,1.0
1.0,3400.0,120.0,1.0
1.0,3205.0,151.0,1.0
1.0,627.0,64.0,1.0
1.0,3116.0,335.0,1.0
1.0,3376.0,101.0,1.0
1.0,1184.0,939.0,1.0
1.0,3115.0,120.0,1.0
1.0,3547.0,142.0,1.0
1.0,3023.0,74.0,1.0
1.0,691.0,188.0,1.0
1.0,2950.0,226.0,1.0
1.0,3075.0,186.0,1.0
1.0,2881.0,68.0,1.0
1.0,3245.0,400.0,1.0
1.0,2877.0,37.0,1.0
1.0,3111.0,317.0,1.0
1.0,1062.0,149.0,1.0
1.0,821.0,254.0,1.0
1.0,2892.0,40.0,1.0
1.0,168.0,43.0,1.0
1.0,3183.0,130.0,1.0
1.0,6149.0,296.0,1.0
1.0,5866.0,180.0,1.0
1.0,2947.0,12.0,1.0
1.0,3051.0,143.0,1.0
1.0,2872.0,8.0,1.0
1.0,3119.0,257.0,1.0
1.0,3792.0,410.0,1.0
1.0,3379.0,353.0,1.0
1.0,2923.0,56.0,1.0
1.0,2868.0,5.0,1.0
1.0,3116.0,108.0,1.0
1.0,3368.0,491.0,1.0
1.0,3646.0,369.0,1.0
1.0,2861.0,11.0,1.0
1.0,2902.0,43.0,1.0
1.0,3442.0,230.0,1.0
1.0,2867.0,4.0,1.0
1.0,578.0,74.0,1.0
1.0,4603.0,697.0,1.0
1.0,3014.0,128.0,1.0
1.0,3251.0,204.0,1.0
1.0,2850.0,2.0,1.0
1.0,2914.0,51.0,1.0
1.0,820.0,221.0,1.0
1.0,2999.0,210.0,1.0
1.0,2968.0,94.0,1.0
1.0,4155.0,889.0,1.0
1.0,3416.0,131.0,1.0
1.0,3424.0,212.0,1.0
1.0,2956.0,36.0,1.0
1.0,3351.0,96.0,1.0
1.0,609.0,135.0,1.0
1.0,748.0,274.0,1.0
1.0,997.0,161.0,1.0
1.0,606.0,88.0,1.0
1.0,3224.0,148.0,1.0
1.0,2849.0,2.0,1.0
1.0,3177.0,294.0,1.0
1.0,2944.0,82.0,1.0
1.0,3433.0,445.0,1.0
1.0,759.0,235.0,1.0
1.0,701.0,177.0,1.0
1.0,3010.0,142.0,1.0
1.0,3706.0,433.0,1.0
1.0,57.0,31.0,1.0
1.0,2892.0,44.0,1.0
1.0,3668.0,401.0,1.0
1.0,568.0,24.0,1.0
1.0,3161.0,179.0,1.0
1.0,554.0,10.0,1.0
1.0,3351.0,96.0,1.0
1.0,3072.0,175.0,1.0
1.0,3323.0,684.0,1.0
1.0,3146.0,444.0,1.0
1.0,3028.0,191.0,1.0
1.0,648.0,277.0,1.0
1.0,4603.0,697.0,1.0
1.0,2866.0,22.0,1.0
1.0,3426.0,203.0,1.0
1.0,3022.0,194.0,1.0
1.0,607.0,26.0,1.0
1.0,3379.0,353.0,1.0
1.0,644.0,103.0,1.0
1.0,3024.0,148.0,1.0
1.0,3726.0,451.0,1.0
1.0,683.0,277.0,1.0
1.0,3630.0,369.0,1.0
1.0,2981.0,118.0,1.0
1.0,2879.0,59.0,1.0
1.0,825.0,345.0,1.0
1.0,3292.0,201.0,1.0
1.0,2849.0,2.0,1.0
1.0,606.0,11.0,1.0
1.0,631.0,293.0,1.0
1.0,3024.0,243.0,1.0
1.0,2856.0,2.0,1.0
1.0,3444.0,445.0,1.0
1.0,2883.0,14.0,1.0
1.0,3060.0,50.0,1.0
1.0,730.0,214.0,1.0
1.0,3360.0,497.0,1.0
1.0,3071.0,147.0,1.0
1.0,3376.0,101.0,1.0
1.0,2863.0,5.0,1.0
1.0,3047.0,119.0,1.0
1.0,3199.0,130.0,1.0
1.0,3045.0,499.0,1.0
1.0,789.0,116.0,1.0
1.0,3630.0,369.0,1.0
1.0,711.0,182.0,1.0
1.0,3550.0,403.0,1.0
1.0,3033.0,163.0,1.0
1.0,3354.0,98.0,1.0
1.0,2878.0,22.0,1.0
1.0,575.0,98.0,1.0
1.0,2960.0,201.0,1.0
1.0,2873.0,35.0,1.0
1.0,2853.0,12.0,1.0
1.0,731.0,50.0,1.0
1.0,3745.0,436.0,1.0
1.0,752.0,95.0,1.0
1.0,3094.0,140.0,1.0
1.0,2850.0,2.0,1.0
1.0,76.0,90.0,1.0
1.0,2864.0,8.0,1.0
1.0,1335.0,723.0,1.0
1.0,2943.0,43.0,1.0
1.0,3253.0,349.0,1.0
1.0,829.0,246.0,1.0
1.0,581.0,41.0,1.0
1.0,3144.0,269.0,1.0
1.0,951.0,278.0,1.0
1.0,2909.0,46.0,1.0
1.0,3655.0,519.0,1.0
1.0,520.0,15.0,1.0
1.0,870.0,317.0,1.0
1.0,542.0,78.0,1.0
1.0,2950.0,60.0,1.0
1.0,3713.0,763.0,1.0
1.0,111.0,8.0,1.0
1.0,193.0,197.0,1.0
1.0,3134.0,205.0,1.0
1.0,577.0,8.0,1.0
1.0,2865.0,7.0,1.0
1.0,3630.0,369.0,1.0
1.0,3287.0,266.0,1.0
1.0,1047.0,94.0,1.0
1.0,3351.0,96.0,1.0
1.0,2874.0,20.0,1.0
1.0,1099.0,136.0,1.0
1.0,3613.0,377.0,1.0
1.0,2917.0,14.0,1.0
1.0,2860.0,3.0,1.0
1.0,2956.0,105.0,1.0
1.0,944.0,313.0,1.0
1.0,649.0,147.0,1.0
1.0,664.0,183.0,1.0
1.0,3351.0,96.0,1.0
1.0,3486.0,531.0,1.0
1.0,2850.0,8.0,1.0
1.0,2895.0,68.0,1.0
1.0,203.0,309.0,1.0
1.0,2962.0,221.0,1.0
1.0,291.0,134.0,1.0
1.0,3050.0,222.0,1.0
1.0,3276.0,526.0,1.0
1.0,4603.0,697.0,1.0
1.0,3175.0,337.0,1.0
1.0,3285.0,292.0,1.0
1.0,3012.0,55.0,1.0
1.0,3030.0,330.0,1.0
1.0,3005.0,142.0,1.0
1.0,3824.0,198.0,1.0
1.0,2847.0,2.0,1.0
1.0,3414.0,133.0,1.0
1.0,3445.0,481.0,1.0
1.0,2918.0,25.0,1.0
1.0,2855.0,7.0,1.0
1.0,649.0,37.0,1.0
1.0,2998.0,50.0,1.0
1.0,2848.0,2.0,1.0
1.0,152.0,77.0,1.0
1.0,64.0,47.0,1.0
1.0,2880.0,4.0,1.0
1.0,64.0,47.0,1.0
1.0,64.0,47.0,1.0
1.0,656.0,171.0,1.0
1.0,3060.0,215.0,1.0
1.0,3618.0,515.0,1.0
1.0,3001.0,127.0,1.0
1.0,2884.0,10.0,1.0
1.0,2942.0,172.0,1.0
1.0,2869.0,16.0,1.0
1.0,3283.0,292.0,1.0
1.0,3416.0,131.0,1.0
1.0,3745.0,436.0,1.0
1.0,292.0,236.0,1.0
1.0,3011.0,30.0,1.0
1.0,292.0,236.0,1.0
1.0,292.0,236.0,1.0
1.0,2848.0,2.0,1.0
1.0,795.0,104.0,1.0
1.0,2940.0,111.0,1.0
1.0,3713.0,692.0,1.0
1.0,2922.0,58.0,1.0
1.0,3236.0,383.0,1.0
1.0,2959.0,67.0,1.0
1.0,3125.0,251.0,1.0
1.0,3621.0,292.0,1.0
1.0,685.0,182.0,1.0
1.0,548.0,62.0,1.0
1.0,3156.0,289.0,1.0
1.0,677.0,47.0,1.0
1.0,3100.0,272.0,1.0
1.0,3144.0,249.0,1.0
1.0,3529.0,486.0,1.0
1.0,1006.0,393.0,1.0
1.0,683.0,153.0,1.0
1.0,58.0,33.0,1.0
1.0,3012.0,323.0,1.0
1.0,694.0,173.0,1.0
1.0,179.0,294.0,1.0
1.0,2962.0,140.0,1.0
1.0,58.0,33.0,1.0
1.0,58.0,33.0,1.0
1.0,2967.0,71.0,1.0
1.0,3361.0,239.0,1.0
1.0,3730.0,361.0,1.0
1.0,2969.0,32.0,1.0
1.0,3790.0,522.0,1.0
1.0,517.0,31.0,1.0
1.0,3046.0,41.0,1.0
1.0,2870.0,13.0,1.0
1.0,3249.0,454.0,1.0
1.0,1047.0,314.0,1.0
1.0,501.0,2.0,1.0
1.0,3265.0,251.0,1.0
1.0,3489.0,247.0,1.0
1.0,1261.0,815.0,1.0
1.0,3045.0,87.0,1.0
1.0,3779.0,507.0,1.0
1.0,1130.0,165.0,1.0
1.0,3049.0,214.0,1.0
1.0,3280.0,323.0,1.0
1.0,3345.0,635.0,1.0
1.0,2881.0,17.0,1.0
1.0,4227.0,701.0,1.0
1.0,810.0,289.0,1.0
1.0,1061.0,127.0,1.0
1.0,2937.0,167.0,1.0
1.0,3126.0,182.0,1.0
1.0,1086.0,405.0,1.0
1.0,3351.0,96.0,1.0
1.0,3855.0,386.0,1.0
1.0,726.0,230.0,1.0
1.0,710.0,127.0,1.0
1.0,3216.0,362.0,1.0
1.0,3271.0,377.0,1.0
1.0,2868.0,49.0,1.0
1.0,3045.0,108.0,1.0
1.0,3185.0,130.0,1.0
1.0,3542.0,259.0,1.0
1.0,3196.0,372.0,1.0
1.0,3351.0,96.0,1.0
1.0,2901.0,35.0,1.0
1.0,3042.0,67.0,1.0
1.0,3014.0,105.0,1.0
1.0,2938.0,255.0,1.0
1.0,3376.0,120.0,1.0
1.0,2997.0,93.0,1.0
1.0,3046.0,127.0,1.0
1.0,840.0,45.0,1.0
1.0,2853.0,2.0,1.0
1.0,3397.0,133.0,1.0
1.0,188.0,85.0,1.0
1.0,2864.0,5.0,1.0
1.0,3130.0,269.0,1.0
1.0,972.0,261.0,1.0
1.0,672.0,291.0,1.0
1.0,621.0,37.0,1.0
