positive,negative,sentiment
-39.77393328280344,-30.59366299624347,0.0
-40.7693667519485,-33.642730756739724,0.0
-29.108319183944076,-22.6976841407941,0.0
-41.15835702285316,-32.38159953857383,0.0
-130.47165772037326,-120.6345850937696,0.0
-16.623963292656075,-9.17877311468246,0.0
-92.55179270862484,-82.8066120145979,0.0
-17.69180392265743,-12.450849744257837,0.0
-109.79172373915397,-93.12070764547516,0.0
-48.918102988543396,-41.01839910761864,0.0
-66.99695912824562,-56.51558945742364,0.0
-17.45064186584054,-7.80928587187895,0.0
-95.85937798531253,-80.969171034492,0.0
-36.854556935613175,-28.303991475692772,0.0
-29.108319183944076,-22.6976841407941,0.0
-19.396552014895857,-10.634060347289303,0.0
-121.61501955861398,-107.25225282312161,0.0
-83.09696353614135,-74.75134621693752,0.0
-20.0896991954558,-11.481358207676504,0.0
-16.100715148891528,-10.382745919008396,0.0
-59.18380296637456,-49.126392309738705,0.0
-84.40574906791053,-72.30168043036603,0.0
-66.60485658918309,-58.62606656938007,0.0
-29.108319183944076,-22.6976841407941,0.0
-114.74140610802927,-92.07369867999583,0.0
-117.57053791452826,-98.90706010579888,0.0
-45.249031856186306,-38.78088332300901,0.0
-9.698276007447928,-2.186829885275297,0.0
-76.9894956415617,-68.400691411715,0.0
-29.108319183944076,-22.6976841407941,0.0
-119.50162586565314,-102.80365748724097,0.0
-20.266590298438874,-12.616130477759057,0.0
-37.549328811900125,-28.628662448159677,0.0
-76.18402295250519,-66.24181644509747,0.0
-32.7528493185143,-24.64399748330357,0.0
-82.39729683353481,-73.53060597604755,0.0
-93.15547829750624,-78.09513196109751,0.0
-18.010257653775966,-10.015021138883078,0.0
-23.537035175234145,-16.170716344089623,0.0
-44.13467121055005,-33.449440168575194,0.0
-25.8961549047931,-17.579483561061572,0.0
-40.88250940804838,-32.310621459429036,0.0
-35.343116483960124,-24.899930857440772,0.0
-84.01579424245777,-75.82255585961714,0.0
-45.85271304395452,-34.90090447428434,0.0
-33.816370287371136,-27.88561279514126,0.0
-60.54904391829662,-47.15553681221913,0.0
-116.7870824141659,-100.52247553074267,0.0
-112.75867636506545,-102.53786042752347,0.0
-54.8419473479764,-41.58984935320107,0.0
-44.30457024734545,-34.54625587027438,0.0
-44.62636075814156,-37.57067861865173,0.0
-63.272192914798175,-51.404292168451114,0.0
-20.0896991954558,-11.886823315784671,0.0
-24.867994277075603,-14.953498313013665,0.0
-38.00480434058295,-28.47856021825619,0.0
-60.53293013103024,-53.682376113367425,0.0
-62.9579646611067,-50.51417457946249,0.0
-19.396552014895857,-10.970532583910515,0.0
-73.20008513309374,-64.51870910037933,0.0
-46.61000840932189,-37.59261764788843,0.0
-77.95536115906572,-68.37821287970479,0.0
-33.28777249385935,-25.634320996534765,0.0
-95.69835800305741,-83.32649864871331,0.0
-80.74305372273025,-66.17609886333011,0.0
-44.33641085320111,-33.14236690680876,0.0
-20.434205707843134,-15.358192702917579,0.0
-20.0896991954558,-11.886823315784671,0.0
-37.02976102463827,-28.021796040684663,0.0
-26.60992137255578,-18.578661952741495,0.0
-70.6615588578325,-60.872928772447295,0.0
-74.51525236479183,-63.67660901687475,0.0
-53.39913827091311,-42.94754075842478,0.0
-50.07465831251188,-40.29780166950433,0.0
-42.95996878852422,-34.18440884398848,0.0
-51.263968759479425,-38.23793141169032,0.0
-49.8615533557456,-41.4748798493102,0.0
-25.212500789462936,-18.458678272429026,0.0
-97.83496230632153,-91.93486775210661,0.0
-9.698276007447928,-2.186829885275297,0.0
-45.842083836883695,-37.088805565674534,0.0
-44.892356912247564,-37.58560622565063,0.0
-113.2111356328707,-94.94010550393482,0.0
-33.28169344778297,-24.761047649744302,0.0
-50.385940300304526,-38.952329302904694,0.0
-89.68414583977835,-78.0022447694111,0.0
-44.15408929640715,-31.581719158544093,0.0
-100.53761708611611,-66.05390337652042,0.0
-70.15032765975724,-59.95695790409405,0.0
-41.395849350781084,-32.07227829101857,0.0
-45.464876105018895,-37.24913398902941,0.0
-42.073831094820754,-35.93178878958484,0.0
-71.3393748138665,-59.99619456633783,0.0
-51.43025577293612,-42.34729613481622,0.0
-36.08457817523243,-28.350300107656704,0.0
-33.462198473650524,-23.880403074986997,0.0
-98.21737602225836,-84.63015577546068,0.0
-40.98033390681942,-31.609858289982935,0.0
-41.77372650237042,-31.786513571190106,0.0
-126.92513012764246,-107.39324603465656,0.0
-27.39007993010536,-20.677537436657694,0.0
-17.45064186584054,-7.80928587187895,0.0
-84.00486453231537,-73.31483117407078,0.0
-69.97733743039215,-61.190058981343014,0.0
-26.163634269927364,-15.4394173975653,0.0
-23.286685532363343,-12.730298249274185,0.0
-32.4932360874187,-21.320629554928864,0.0
-46.41553526743908,-40.984114264518674,0.0
-57.293340028951455,-44.634589273563805,0.0
-33.37700362758729,-26.180864702902834,0.0
-32.89870119552686,-22.43214524843288,0.0
-47.01547351743007,-34.374762572479696,0.0
-31.175160104394777,-21.914669883754076,0.0
-111.37888480228791,-94.56833413103216,0.0
-17.45064186584054,-7.80928587187895,0.0
-110.9973437148499,-99.06211481911707,0.0
-74.71709414488285,-67.6044852124855,0.0
-54.9789599346027,-47.13687210947427,0.0
-20.0896991954558,-11.886823315784671,0.0
-52.993909877210115,-42.898427203278416,0.0
-51.162341530647794,-34.94963755431173,0.0
-59.83277432031582,-47.967451894983554,0.0
-54.860360239039764,-44.416722779350444,0.0
-40.87254557147155,-30.88134506869525,0.0
-52.65918313143538,-48.38411387783833,0.0
-38.6598182242751,-28.922198044583777,0.0
-24.06439010095135,-15.752006009231437,0.0
-59.98230605428678,-50.18511682916769,0.0
-110.29341404204295,-95.60548607358936,0.0
-59.85955840422264,-48.06502446901006,0.0
-106.65849315927879,-96.73174234793274,0.0
-38.37570877362565,-29.887123437769688,0.0
-16.79386232945147,-8.609678582792494,0.0
-53.62530785321973,-45.37605715127556,0.0
-25.644840476512197,-16.92803336072732,0.0
-27.07992500180152,-18.591084472740054,0.0
-40.286844904345365,-31.318405677109272,0.0
-28.689362914235623,-18.642377767127602,0.0
-33.438879031305376,-24.519179405915445,0.0
-31.17426956402362,-22.93930053513148,0.0
-33.46038523652634,-25.9909959404735,0.0
-25.532362493085508,-16.28725016034557,0.0
-32.591581170918175,-24.056971398652166,0.0
-9.698276007447928,-2.186829885275297,0.0
-64.81305221958468,-52.30886101311433,0.0
-17.31711047321602,-9.488928042986299,0.0
-42.75500937299029,-35.0780623041783,0.0
-67.03063949143979,-53.48884041965309,0.0
-46.32257192397803,-32.51232893343477,0.0
-71.67916761348867,-62.39776265805027,0.0
-90.74072687306571,-79.0522912553776,0.0
-20.0896991954558,-11.886823315784671,0.0
-45.80864764412172,-36.96145191657764,0.0
-67.77714108266679,-54.924707821985734,0.0
-67.21092356487382,-58.293956548737846,0.0
-78.41788899060292,-66.6031276446945,0.0
-29.78797520290373,-19.64090659723873,0.0
-51.21494329758055,-40.402137069746914,0.0
-29.108319183944076,-22.6976841407941,0.0
-39.14590799127246,-30.307753982398122,0.0
-23.134467220287135,-15.594102979785628,0.0
-53.935939381082356,-45.171412025241466,0.0
-34.832290860194135,-23.547124514565198,0.0
-28.70979805067975,-19.72246942488703,0.0
-69.35350204972245,-59.08433411887237,0.0
-29.108319183944076,-22.6976841407941,0.0
-89.17895130298338,-77.87063669747506,0.0
-57.603144018490504,-44.64228923460819,0.0
-14.321378199662028,-7.074638960412252,0.0
-42.82495334912721,-33.88122258500073,0.0
-93.69447479823893,-81.23378728471005,0.0
-25.470487089367417,-17.00184926762347,0.0
-27.842065053848415,-18.495774292935728,0.0
-30.935091469372146,-23.920523068776422,0.0
-39.245479489864906,-28.932680939931156,0.0
-29.108319183944076,-22.6976841407941,0.0
-29.78797520290373,-21.181351638185877,0.0
-69.86547140405743,-55.61418648600306,0.0
-83.13613609807297,-70.73704802784076,0.0
-68.88163384625145,-57.0110925922654,0.0
-58.13945492390101,-50.305679879783,0.0
-30.481122383463678,-19.64090659723873,0.0
-9.698276007447928,-2.186829885275297,0.0
-46.436375991672776,-37.795357399051,0.0
-105.87448872023673,-95.4610200021561,0.0
-115.99735792057626,-105.64948278971741,0.0
-29.108319183944076,-22.6976841407941,0.0
-20.0896991954558,-11.193676135224724,0.0
-46.79957640971619,-38.392713514969266,0.0
-72.96905554548755,-62.46168224537961,0.0
-29.108319183944076,-22.6976841407941,0.0
-46.78663194500122,-37.40328466885668,0.0
-21.198275320700745,-15.015933783954459,0.0
-42.619262247764226,-34.432870203286974,0.0
-90.6365112677954,-80.69403989043073,0.0
-29.878679535194415,-20.747261801319873,0.0
-40.666334526050264,-35.138920788682825,0.0
-51.291951101558936,-39.42518314399406,0.0
-25.203007724233156,-13.431741858482603,0.0
-28.871684471029575,-19.64090659723873,0.0
-15.389218829663385,-8.197943861670733,0.0
-29.108319183944076,-22.6976841407941,0.0
-42.11168131895186,-33.61131289449636,0.0
-64.30181233197933,-54.08417149258663,0.0
-39.77393328280344,-27.447357864210105,0.0
-95.4215217059814,-83.55477258759113,0.0
-106.0894466869645,-92.88383847389295,0.0
-70.52332043990361,-56.28316912852928,0.0
-57.55516521339196,-45.5875735502005,0.0
-114.04512692622262,-100.31364049874773,0.0
-29.108319183944076,-22.6976841407941,0.0
-90.52688095927829,-80.24144107503928,0.0
-31.02035131332297,-22.391625854279766,0.0
-81.47663169710984,-71.30245690046118,0.0
-69.51124770046756,-60.343289057615664,0.0
-108.06579830294878,-95.55543508201627,0.0
-30.481122383463678,-21.586816746294044,0.0
-88.56015517360264,-73.99026040189432,0.0
-60.16475665166418,-47.66736738905226,0.0
-40.17166265038904,-29.055793002878293,0.0
-9.698276007447928,-2.186829885275297,0.0
-17.09396692190181,-8.891091042230679,0.0
-53.10479526879991,-43.65786537572147,0.0
-37.729923637356556,-28.126755445578862,0.0
-40.709406802805255,-31.587662712444942,0.0
-57.01725154979809,-50.181471285693604,0.0
-9.698276007447928,-2.186829885275297,0.0
-47.641292860265196,-37.29653474045186,0.0
-33.22858362246902,-23.8855789123904,0.0
-63.79358748991339,-54.967362276034436,0.0
-91.2040277984918,-76.88155195977124,0.0
-26.89760344500757,-16.799325003511996,0.0
-97.7473128536888,-86.17723296574437,0.0
-65.50290932044135,-53.9414891995889,0.0
-27.59075062556751,-16.799325003511996,0.0
-29.108319183944076,-22.6976841407941,0.0
-31.950287351968488,-23.879060482395957,0.0
-82.97578445952813,-64.58653362833307,0.0
-44.3482453108481,-35.766725172290926,0.0
-34.562627293245036,-25.939702646085948,0.0
-51.54391509140863,-45.300335838956485,0.0
-17.604792545667802,-10.182075223546244,0.0
-53.522685457794026,-45.008332371150246,0.0
-35.119972932645915,-25.97616126965005,0.0
-17.19932743755964,-7.099331573002623,0.0
-84.32493528688964,-70.03791820068393,0.0
-29.080035732087154,-18.363927536475966,0.0
-50.103553509018475,-39.68358531498746,0.0
-29.108319183944076,-22.6976841407941,0.0
-98.63309260653153,-85.50490248519847,0.0
-56.70601378435542,-45.709375250590895,0.0
-38.18155275918468,-27.07815112760858,0.0
-32.46516724606252,-21.2109882740064,0.0
-32.5547794047522,-30.188197888135306,0.0
-87.77679311555613,-74.54427579027288,0.0
-112.1121063936306,-100.61088009167996,0.0
-34.4756159162554,-24.295863306934514,0.0
-29.108319183944076,-22.6976841407941,0.0
-24.47476922386194,-16.159666507903037,0.0
-26.23262714141432,-17.054217253140788,0.0
-40.97521880615265,-31.950816622481383,0.0
-109.28827217584067,-94.20133875614087,0.0
-117.26637380487878,-107.68632090643493,0.0
-36.37273590114128,-25.113024072901478,0.0
-58.38194143805836,-46.77626740983515,0.0
-39.877423177391094,-32.34385921059099,0.0
-101.7722950955123,-82.35698423785236,0.0
-53.893646962828385,-47.064933698476366,0.0
-97.35541580451276,-70.76822217321724,0.0
-34.244504195292016,-26.009971841932504,0.0
-35.32805707478107,-27.593066671283378,0.0
-22.9900347899288,-14.503428898668748,0.0
-109.16088506755486,-96.58190669011061,0.0
-110.63496529635454,-98.02036231092646,0.0
-90.53739308620518,-83.77140070956906,0.0
-19.396552014895857,-9.083462934878135,0.0
-27.59075062556751,-20.893669565734097,0.0
-52.648392499529145,-42.13086401808999,0.0
-77.82041031978696,-67.96499815729746,0.0
-31.17426956402362,-23.855591267005636,0.0
-50.78644261907056,-42.606559621605456,0.0
-110.47980302714627,-94.09879819547862,0.0
-24.928162798542054,-17.694996448183417,0.0
-29.108319183944076,-22.6976841407941,0.0
-29.094828022343787,-21.18135163818588,0.0
-15.29390864985906,-7.870440295032281,0.0
-121.27712531818602,-111.28759615919877,0.0
-89.44067294568912,-78.8963634357194,0.0
-147.3524918826355,-127.28391427562835,0.0
-91.93030328552969,-79.96527595924654,0.0
-64.22650241146508,-55.60467968340557,0.0
-20.0896991954558,-11.886823315784671,0.0
-19.396552014895857,-10.50052895466478,0.0
-29.108319183944076,-22.6976841407941,0.0
-36.86521238623908,-28.17329486759304,0.0
-58.29998929888902,-50.62038544197495,0.0
-20.0896991954558,-11.481358207676504,0.0
-66.19703340204937,-54.99849768311603,0.0
-54.964738621879626,-45.42678883433444,0.0
-59.53797478009517,-47.400418650138555,0.0
-27.30306855311573,-17.24301132444036,0.0
-55.66417298748722,-45.498275856468595,0.0
-79.88335916955785,-72.926492417858,0.0
-22.00475118656769,-16.960921227572157,0.0
-77.88602646566464,-64.55469632892297,0.0
-115.7596782739268,-104.02121588949933,0.0
-27.485390109909684,-18.98412706084966,0.0
-29.108319183944076,-22.6976841407941,0.0
-93.1016338101187,-81.03069324270464,0.0
-25.271636230622253,-16.576181452197787,0.0
-29.108319183944076,-22.6976841407941,0.0
-40.555256122977994,-31.192349975800795,0.0
-42.54692122217601,-35.29940091307642,0.0
-15.827019318414486,-9.68959873844845,0.0
-17.09396692190181,-9.584238222790624,0.0
-30.481122383463674,-22.602828298510268,0.0
-26.65248098697458,-19.88206865405562,0.0
-58.52779331507092,-47.9407909034528,0.0
-55.855662779065725,-49.419430550457086,0.0
-22.08136228893953,-13.75997464813575,0.0
-32.9227483553097,-24.23755533554758,0.0
-29.108319183944076,-22.6976841407941,0.0
-85.9494719947231,-68.21172858331194,0.0
-43.53731509463178,-34.733455680574664,0.0
-63.256317739573106,-61.48199699115739,0.0
-17.787114102461757,-11.481358207676504,0.0
-29.108319183944076,-22.6976841407941,0.0
-51.088289016997265,-41.97931411996279,0.0
-34.500933724239694,-24.614777231342348,0.0
-18.010257653775966,-9.7467571522884,0.0
-80.0596970157115,-68.13465130578227,0.0
-25.685331837866933,-17.570433725541655,0.0
-99.17926358829233,-89.09550123035648,0.0
-55.86091131453165,-50.26765401691237,0.0
-133.0833098727714,-117.5590644824733,0.0
-126.82896233282472,-113.4578567408279,0.0
-55.7785905955651,-42.38914537434071,0.0
-29.108319183944076,-22.6976841407941,0.0
-66.66116926451565,-56.463362773419696,0.0
-86.64778997112853,-79.24605389945512,0.0
-32.27101123162156,-23.862495742207525,0.0
-91.51786950810543,-78.16394703900232,0.0
-30.290288706321434,-24.412094751899478,0.0
-39.045651387532814,-31.920564579310867,0.0
-70.98633756037059,-63.135834441193445,0.0
-30.481122383463678,-20.670526014419888,0.0
-70.48370870380879,-59.85687444553706,0.0
-44.95361404321194,-38.7010818158444,0.0
-14.26961626510344,-7.720158091982943,0.0
-70.60334530811448,-59.7021731288409,0.0
-38.92256134837963,-26.81115799848997,0.0
-82.37452362306432,-73.76641621779248,0.0
-35.14896046951917,-22.980338016702827,0.0
-31.294234295814782,-24.587309836641737,0.0
-73.20418142490955,-64.72725384812486,0.0
-20.0896991954558,-11.886823315784671,0.0
-47.01547351743007,-36.45420411415954,0.0
-20.35697435990714,-13.351124768254504,0.0
-31.787768422470712,-23.58515781416119,0.0
-55.639662357905536,-46.417357828095,0.0
-20.0896991954558,-11.481358207676504,0.0
-43.32480994152263,-33.362428791585565,0.0
-32.8587059889826,-33.98575890911469,0.0
-30.696743423614762,-23.46827934663523,0.0
-50.702744990002586,-40.101491867532516,0.0
-26.386777821241573,-17.897937292180107,0.0
-15.841203953406442,-7.354223822631414,0.0
-86.52468183872426,-77.39665312392279,0.0
-49.65619588080746,-36.55687070851859,0.0
-24.546228187844086,-14.496739910517952,0.0
-25.539479960854372,-17.054217253140788,0.0
-60.45573579787896,-53.52448331145849,0.0
-107.01987425499283,-89.23090793330724,0.0
-117.90447025094089,-106.80947802392188,0.0
-20.0896991954558,-11.886823315784671,0.0
-57.843433337823775,-51.21142981525137,0.0
-44.76267908893904,-33.14629666250916,0.0
-26.708361445369036,-20.06010207783344,0.0
-59.4131245772157,-48.65082145704743,0.0
-90.43701076936539,-83.4878869958408,0.0
-42.650011899630876,-30.32367913294788,0.0
-67.67334176563328,-59.78914984038877,0.0
-57.34160387745021,-45.54064460004765,0.0
-54.011429998484765,-43.0779264086309,0.0
-43.137155038753306,-34.370069302047945,0.0
-50.425519286585185,-43.247825445426294,0.0
-84.28617901204017,-72.41640366121052,0.0
-9.698276007447928,-2.186829885275297,0.0
-38.687022450610705,-31.100087156792487,0.0
-64.36895163481695,-50.811806982767436,0.0
-66.25768631761149,-56.17133389268864,0.0
-20.0896991954558,-10.382745919008396,0.0
-65.78045441113363,-56.26739331542022,0.0
-124.79369197276375,-113.85434332447869,0.0
-71.48332403136276,-66.15700221874773,0.0
-106.38745498048704,-94.2297824365575,0.0
-31.887851881027693,-22.284971079404574,0.0
-10.391423188007874,-4.455604405986891,0.0
-29.59565894580126,-21.07673906571924,0.0
-35.76234262142472,-28.065951058872933,0.0
-90.5167534020179,-76.05249279718919,0.0
-122.50980236960532,-105.10873912514187,0.0
-20.0896991954558,-11.886823315784671,0.0
-33.69171437242699,-25.45199943974081,0.0
-121.36427695129264,-111.76709448135698,0.0
-26.925774321974263,-19.32299177385238,0.0
-26.84353622373729,-17.780154256523723,0.0
-62.4537280983708,-54.10377955741846,0.0
-71.29464779272784,-60.271505190009876,0.0
-54.458978492591875,-48.603472474896485,0.0
-46.679001280808855,-37.7881304897621,0.0
-92.38772878279352,-82.05332865988407,0.0
-75.93573337418681,-66.98257472919705,0.0
-87.26961985316399,-75.5660152633305,0.0
-37.673872453920865,-28.208477166797543,0.0
-101.07914791495236,-84.87087842451362,0.0
-33.48236414324512,-25.97607029025682,0.0
-63.413440189789526,-52.00370026143877,0.0
-72.78547996275408,-62.644973660088866,0.0
-41.86300802789459,-33.60904469908492,0.0
-63.1694331808404,-51.1079973707209,0.0
-33.211018490113034,-25.570605182148658,0.0
-32.39742515647722,-23.46151494654669,0.0
-100.0417187752831,-90.56676441438856,0.0
-42.40745026245956,-33.346680434617426,0.0
-38.387638921683546,-28.514221454563636,0.0
-27.996215733675676,-19.71501456939245,0.0
-68.93623412247356,-60.35555402277782,0.0
-53.39097525338647,-37.945693631191666,0.0
-16.623963292656075,-10.558285575907817,0.0
-43.8923236867279,-35.03068450656031,0.0
-82.25073383134944,-73.92732821654724,0.0
-17.19932743755964,-8.942384336618229,0.0
-98.89156283233382,-87.89242307382239,0.0
-22.43713795224212,-14.260844675278577,0.0
-81.50113976953897,-54.87431232468111,0.0
-69.78159768483818,-55.96720594669616,0.0
-134.45678167108665,-119.38781633649302,0.0
-44.06953190837909,-32.13028511029293,0.0
-126.79676639933129,-107.58782384914441,0.0
-34.99761484061952,-26.93976326102556,0.0
-33.153860076273084,-26.72228360445782,0.0
-32.98646416969581,-22.793397514052582,0.0
-43.01543963467921,-31.918127611191316,0.0
-104.026474565776,-89.92217980354094,0.0
-24.509860543673213,-18.635235441927314,0.0
-68.5535469117216,-57.03402404808544,0.0
-18.297939726227746,-7.964849979503355,0.0
-22.750069239456547,-14.178286179399418,0.0
-30.481122383463678,-21.586816746294044,0.0
-28.602334484825143,-21.755655226339577,0.0
-20.0896991954558,-11.886823315784671,0.0
-36.80618335132896,-28.91106746351062,0.0
-37.76639331713795,-28.765290777294737,0.0
-82.99740666782156,-77.41462958697534,0.0
-40.47704429994022,-28.276244387403136,0.0
-44.391147963103876,-34.32814111108084,0.0
-38.23348824185629,-27.2092727328977,0.0
-68.25055060429679,-52.96160013996639,0.0
-26.817560737334027,-19.389592168957822,0.0
-30.55915206620154,-23.60789582659187,0.0
-17.892474618119582,-9.535448058621192,0.0
-108.7429941865596,-97.1129851611332,0.0
-23.083560847939623,-15.988394787295668,0.0
-71.35366795493523,-58.77735255589743,0.0
-55.684130107696845,-42.16604631729449,0.0
-33.8961975010238,-24.911359553264393,0.0
-24.586719549198826,-16.6541429936675,0.0
-97.44697918333372,-84.04029340803498,0.0
-118.26945522522682,-107.3323883527884,0.0
-50.84961689704561,-42.62194821384807,0.0
-32.71202732399404,-23.534689905518714,0.0
-93.44866985618546,-81.05706270862929,0.0
-40.0025863203451,-31.172147268483275,0.0
-102.04363166023097,-94.14052098047307,0.0
-139.83188946395572,-128.64408620763487,0.0
-20.0896991954558,-11.886823315784671,0.0
-76.74181890372363,-67.52524928178192,0.0
-124.80712555122831,-112.45323830918447,0.0
-32.99401137533118,-24.328460957504475,0.0
-25.134014852746205,-15.56336915333301,0.0
-76.66991732770927,-65.51134216137486,0.0
-36.03626366452007,-27.480147687033096,0.0
-100.65652972761795,-84.08980117144696,0.0
-68.46697247060602,-61.56981930188226,0.0
-17.787114102461757,-11.481358207676504,0.0
-43.441524029990106,-33.65182172844097,0.0
-157.207829769854,-140.59239905660644,0.0
-65.58177070504793,-58.99452886096934,0.0
-70.48396593853688,-60.61254198307834,0.0
-17.892474618119582,-9.635531517178174,0.0
-32.776032653969956,-24.157512627874045,0.0
-97.63002579539722,-83.48366536787663,0.0
-27.07992500180152,-18.61640228072434,0.0
-30.441965422705557,-21.327060445259153,0.0
-30.547325938363382,-22.416683814818626,0.0
-20.782846376015748,-14.155597836496264,0.0
-27.59075062556751,-19.235441489130565,0.0
-23.36391688029933,-14.73736618393726,0.0
-27.07992500180152,-18.010266477154026,0.0
-39.35178406978921,-33.83218825039912,0.0
-65.05662301539951,-57.27121465785585,0.0
-70.47921056342808,-61.82675699081493,0.0
-56.492439684057366,-44.448850631082685,0.0
-87.513137104573,-71.67274113777815,0.0
-47.42277233603181,-39.581099953361566,0.0
-69.91783739130962,-59.544167238537,0.0
-20.0896991954558,-11.886823315784671,0.0
-149.2097297889025,-134.06064315901813,0.0
-43.40842408156376,-32.495543797923055,0.0
-133.02461972450348,-115.95961915184297,0.0
-55.31413267335691,-43.79427710858896,0.0
-107.85415072830972,-91.42243427341953,0.0
-50.43054863499019,-42.60738232835691,0.0
-19.396552014895857,-11.193676135224724,0.0
-30.481122383463674,-23.04466105078931,0.0
-65.10651562079795,-56.66227384016033,0.0
-85.924724744453,-76.38900563255245,0.0
-16.998656742097484,-8.942384336618229,0.0
-52.40035995925452,-42.84394589589515,0.0
-80.42507150860175,-70.97330124473609,0.0
-34.93765137585196,-27.991064290192313,0.0
-87.513137104573,-71.67274113777815,0.0
-23.95902958529352,-15.215204899062186,0.0
-35.83559296905792,-26.478699146818634,0.0
-62.308438103022645,-51.63848555595191,0.0
-26.54929675073935,-25.293317801757798,0.0
-37.75903026226118,-31.946146785080906,0.0
-37.874354614495836,-30.20136835132505,0.0
-70.27298767249313,-60.82765336269529,0.0
-44.569406700958325,-34.703602717424985,0.0
-119.39687792339267,-107.0257980736829,0.0
-19.396552014895857,-10.50052895466478,0.0
-16.426137549326157,-9.488928042986299,0.0
-75.6035198100737,-62.49495380038686,0.0
-9.698276007447928,-2.186829885275297,0.0
-32.7316471108637,-25.246555465526,0.0
-22.670769699739385,-12.468591663225666,0.0
-110.70801447102812,-93.8451073695392,0.0
-40.548551490393876,-31.34468081891107,0.0
-114.97444171930348,-99.63307779462043,0.0
-16.688501813793646,-8.421087412984942,0.0
-27.59075062556751,-19.15284075267868,0.0
-78.72264320832181,-67.13460759924399,0.0
-18.297939726227746,-8.942384336618229,0.0
-20.0896991954558,-11.481358207676504,0.0
-90.5271334707376,-81.83592733159449,0.0
-123.1944634450529,-114.10950520933301,0.0
-45.7962743008524,-34.37964679788904,0.0
-18.297939726227746,-7.964849979503355,0.0
-37.00134456056366,-27.14367545041188,0.0
-34.344587653849,-24.071754038500345,0.0
-88.62214735181307,-77.17234761857786,0.0
-46.97523601400296,-38.74839307534575,0.0
-20.0896991954558,-11.886823315784671,0.0
-27.996215733675676,-20.200522385174153,0.0
-21.617789550024085,-13.744145271314586,0.0
-40.30602981406095,-31.880241669811777,0.0
-39.70019810050363,-31.550124793125878,0.0
-23.302576899699975,-16.184139364421764,0.0
-44.32181205377995,-32.98293916988066,0.0
-33.59184837608681,-23.86922977438887,0.0
-46.47647701669738,-38.01638914174308,0.0
-69.36978218016762,-58.131776962524796,0.0
-32.76121756818481,-24.90668763990365,0.0
-65.31341324365782,-54.062431505950215,0.0
-26.984614821997198,-18.121080843494315,0.0
-79.96337375722622,-72.6480013018282,0.0
-49.32071502766916,-34.62593227391814,0.0
-43.336644399169636,-35.79384675642258,0.0
-29.700196754707626,-22.037225053501334,0.0
-36.68289082944512,-28.984225083809367,0.0
-44.93603197575023,-34.10282885699605,0.0
-39.72109621814124,-32.94001412516362,0.0
-52.892902400115716,-43.85363061583109,0.0
-79.06048812875501,-67.70341483781304,0.0
-71.81847317301812,-59.9044532225202,0.0
-32.455393734235535,-23.294119039969413,0.0
-115.112796059966,-97.01907927157494,0.0
-40.87254557147155,-30.59366299624347,0.0
-93.33307616424761,-73.41515083551967,0.0
-30.481122383463678,-21.586816746294044,0.0
-38.00911152750707,-30.217897653276264,0.0
-34.89113136021707,-24.807279785135385,0.0
-41.32477628232252,-36.31950274178614,0.0
-41.151842341831966,-31.237050154718702,0.0
-134.65102227911777,-123.47354144377013,0.0
-14.853257232625852,-7.370484343503194,0.0
-62.34470964249174,-51.55274482716373,0.0
-36.89569785853671,-27.343065395247816,0.0
-36.0767550258748,-26.370485562178402,0.0
-63.454786284364985,-51.515269124391125,0.0
-34.395573208581865,-27.836822630971827,0.0
-174.88854644791516,-158.0215594738602,0.0
-30.481122383463678,-20.670526014419888,0.0
-61.999227238985284,-49.47874035163925,0.0
-15.93081611209613,-8.289511055196224,0.0
-122.97216825140909,-107.26347325460476,0.0
-36.190414344347325,-25.806171253461425,0.0
-102.89012194912503,-87.17857861817441,0.0
-74.46900596906325,-66.18895647201776,0.0
-62.68781833194004,-52.22693004211967,0.0
-81.85749572634747,-71.49622717900463,0.0
-51.16857208039843,-42.85836067866457,0.0
-35.46986818959927,-27.217783422565606,0.0
-44.19409463102085,-36.828193486968324,0.0
-118.28868335952099,-109.90613040256414,0.0
-51.96015933377163,-41.87753142565285,0.0
-110.91972101086756,-104.51197704689483,0.0
-63.322862797144474,-55.25393889735039,0.0
-23.586452344030192,-16.28725016034557,0.0
-37.694491741123606,-28.514221454563636,0.0
-45.23409443150916,-36.87906666717685,0.0
-40.125067876783035,-29.50413118551358,0.0
-17.145260216289362,-8.96905258370039,0.0
-90.83835477218318,-70.09529035721019,0.0
-28.40168084178384,-20.488204457625933,0.0
-63.46383420354093,-54.75317001177586,0.0
-84.15528387151076,-73.90455721639651,0.0
-118.13338686616534,-105.87787109299784,0.0
-44.27925243936116,-32.61319214437457,0.0
-48.26823648592543,-37.536816061481204,0.0
-16.197878897345177,-8.688150198233988,0.0
-30.481122383463678,-21.586816746294044,0.0
-33.692475697168746,-26.2989346619131,0.0
-54.722293691249845,-45.127207327528005,0.0
-10.391423188007874,-4.455604405986891,0.0
-44.307423316327856,-35.941766886499195,0.0
-31.280964480278065,-23.25404413529864,0.0
-60.87814209446512,-51.11446031380759,0.0
-34.843648764332784,-28.633850395302535,0.0
-60.47531892116717,-52.811956828263845,0.0
-113.89440543958715,-92.70693067025634,0.0
-73.1453965604316,-61.60599661952555,0.0
-74.07840094286301,-64.23565958628677,0.0
-63.003567431306294,-53.16193808733139,0.0
